# Step 0, Time: 0 s
Name Mass Px Py Pz Vx Vy Vz
  Ganymede 1.480000e+23 7.777530e+11 4.147414e+10 6.153807e-07 -1.111086e+04 1.614796e+04 3.913183e-13
  Callisto 1.080000e+23 7.755858e+11 4.059183e+10 6.154366e-07 -1.332447e+03 4.820756e+03 3.930850e-13
     Titan 1.345000e+23 1.433894e+12 3.011389e+10 9.449521e-08 -8.373415e+02 1.525987e+04 6.060355e-14
      Rhea 2.310000e+21 1.432848e+12 3.047729e+10 9.449610e-08 -8.202991e+03 1.214560e+04 6.067216e-14
   Iapetus 1.810000e+21 1.436224e+12 3.015551e+10 9.448811e-08 -3.674510e+02 1.295456e+04 6.047309e-14
     Dione 1.100000e+21 1.433095e+12 3.002282e+10 9.449804e-08 -7.710742e+02 1.910949e+04 6.065867e-14
    Tethys 6.170000e+20 1.432627e+12 3.027937e+10 9.449762e-08 -1.060916e+04 8.169419e+03 6.068504e-14
 Enceladus 1.080000e+20 1.432511e+12 3.007499e+10 9.449802e-08 -8.812099e+03 -1.459062e+03 6.069618e-14
     Mimas 3.750000e+19 1.432858e+12 2.998370e+10 9.449815e-08 -1.340133e+01 2.560890e+04 6.066839e-14
   Miranda 6.590000e+19 2.876829e+12 2.095505e+10 1.138960e-08 4.447054e+03 2.368033e+03 7.346985e-15
     Ariel 1.350000e+21 2.876777e+12 2.090778e+10 1.138962e-08 3.480238e+03 3.040741e+03 7.347180e-15
   Umbriel 1.170000e+21 2.876820e+12 2.130536e+10 1.138954e-08 -4.334357e+03 5.272370e+03 7.346953e-15
   Titania 3.420000e+21 2.877187e+12 2.071274e+10 1.138975e-08 2.871353e+03 9.046579e+03 7.345630e-15
    Oberon 3.000000e+21 2.877161e+12 2.051604e+10 1.138996e-08 2.829076e+03 8.025193e+03 7.345866e-15
    Triton 2.140000e+22 4.502826e+12 1.648857e+10 2.944536e-09 4.018470e+03 3.596311e+03 1.902099e-15
Asteroid_1 9.550021e+17 -4.238710e+10 2.344126e+10 -8.419678e+08 -2.550215e+04 -4.569720e+04 1.886214e+02

# Step 860, Time: 3.096000e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.327340e+06 9.781817e+04 8.252795e-04 8.397737e-01 8.882261e-02 -8.952314e-11
   Mercury 3.301000e+23 -4.861697e+10 3.125089e+10 -1.875284e-02 -2.602821e+04 -4.027772e+04 -4.488189e-08
     Venus 4.867000e+24 5.806888e+10 9.121141e+10 4.762424e-04 -2.956193e+04 1.881721e+04 1.908646e-10
     Earth 5.972000e+24 1.219990e+11 8.656847e+10 1.401372e-04 -1.722159e+04 2.429036e+04 7.187981e-11
      Mars 6.417000e+23 2.157185e+11 7.345723e+10 3.184510e-05 -7.780655e+03 2.284289e+04 1.849314e-11
   Jupiter 1.898000e+27 7.774465e+11 4.049538e+10 6.168693e-07 -6.786043e+02 1.305252e+04 3.920746e-13
    Saturn 5.683000e+26 1.432691e+12 3.000196e+10 9.471688e-08 -1.997663e+02 9.676666e+03 6.075673e-14
    Uranus 8.681000e+25 2.876923e+12 2.107736e+10 1.141608e-08 -4.992098e+01 6.799840e+03 7.355440e-15
   Neptune 1.024000e+26 4.502970e+12 1.682859e+10 2.951375e-09 -2.063035e+01 5.429590e+03 1.904265e-15
      Moon 7.342000e+22 1.222160e+11 8.688740e+10 1.400476e-04 -1.805902e+04 2.487788e+04 7.159714e-11
    Phobos 1.070000e+16 2.157189e+11 7.347302e+10 3.184508e-05 -9.040205e+03 2.338563e+04 1.849220e-11
    Deimos 1.480000e+15 2.157014e+11 7.347595e+10 3.184505e-05 -8.710688e+03 2.200861e+04 1.849472e-11
        Io 8.930000e+22 7.776105e+11 4.013011e+10 6.168766e-07 1.620229e+04 1.998305e+04 3.919525e-13
    Europa 4.800000e+22 7.780963e+11 4.038056e+10 6.168748e-07 1.757933e+03 2.681175e+04 3.915530e-13
  Ganymede 1.480000e+23 7.777126e+11 4.153090e+10 6.167913e-07 -1.122488e+04 1.576590e+04 3.918315e-13
  Callisto 1.080000e+23 7.755814e+11 4.060915e+10 6.168535e-07 -1.203018e+03 4.810691e+03 3.935753e-13
     Titan 1.345000e+23 1.433891e+12 3.016879e+10 9.471365e-08 -9.299554e+02 1.524859e+04 6.067746e-14
      Rhea 2.310000e+21 1.432818e+12 3.051937e+10 9.471479e-08 -8.343647e+03 1.168695e+04 6.074786e-14
   Iapetus 1.810000e+21 1.436223e+12 3.020215e+10 9.470608e-08 -3.785874e+02 1.295398e+04 6.054644e-14
     Dione 1.100000e+21 1.433089e+12 3.009121e+10 9.471668e-08 -1.589671e+03 1.899630e+04 6.073271e-14
    Tethys 6.170000e+20 1.432590e+12 3.030405e+10 9.471636e-08 -1.033622e+04 6.854917e+03 6.076117e-14
 Enceladus 1.080000e+20 1.432489e+12 3.006406e+10 9.471680e-08 -6.169242e+03 -3.034623e+03 6.077209e-14
     Mimas 3.750000e+19 1.432840e+12 3.007413e+10 9.471682e-08 -4.897344e+03 2.512124e+04 6.074253e-14
   Miranda 6.590000e+19 2.876848e+12 2.096651e+10 1.141608e-08 5.232057e+03 3.185020e+03 7.355728e-15
     Ariel 1.350000e+21 2.876791e+12 2.091997e+10 1.141610e-08 3.829050e+03 3.386839e+03 7.355936e-15
   Umbriel 1.170000e+21 2.876805e+12 2.132341e+10 1.141602e-08 -4.228279e+03 5.012958e+03 7.355813e-15
   Titania 3.420000e+21 2.877198e+12 2.074563e+10 1.141622e-08 2.802311e+03 9.135379e+03 7.354391e-15
    Oberon 3.000000e+21 2.877171e+12 2.054513e+10 1.141644e-08 2.804532e+03 8.080571e+03 7.354629e-15
    Triton 2.140000e+22 4.502841e+12 1.650217e+10 2.951391e-09 4.100148e+03 3.778108e+03 1.904354e-15
Asteroid_1 9.550021e+17 -4.247827e+10 2.327639e+10 -8.412760e+08 -2.532398e+04 -4.579573e+04 1.921604e+02

# Step 861, Time: 3.099600e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.330366e+06 9.813856e+04 8.249511e-04 8.406851e-01 8.899891e-02 -9.122092e-11
   Mercury 3.301000e+23 -4.871024e+10 3.110562e+10 -1.891492e-02 -2.590786e+04 -4.035508e+04 -4.502086e-08
     Venus 4.867000e+24 5.796238e+10 9.127903e+10 4.769296e-04 -2.958388e+04 1.878273e+04 1.908885e-10
     Earth 5.972000e+24 1.219369e+11 8.665587e+10 1.403962e-04 -1.723894e+04 2.427810e+04 7.194233e-11
      Mars 6.417000e+23 2.156905e+11 7.353946e+10 3.191175e-05 -7.789365e+03 2.283992e+04 1.851457e-11
   Jupiter 1.898000e+27 7.774441e+11 4.054237e+10 6.182825e-07 -6.793102e+02 1.305238e+04 3.925599e-13
    Saturn 5.683000e+26 1.432691e+12 3.003680e+10 9.493587e-08 -1.999768e+02 9.676668e+03 6.083062e-14
    Uranus 8.681000e+25 2.876923e+12 2.110184e+10 1.144259e-08 -4.998223e+01 6.799831e+03 7.364244e-15
   Neptune 1.024000e+26 4.502970e+12 1.684813e+10 2.958238e-09 -2.066933e+01 5.429551e+03 1.906529e-15
      Moon 7.342000e+22 1.221509e+11 8.697689e+10 1.403056e-04 -1.808176e+04 2.485759e+04 7.166142e-11
    Phobos 1.070000e+16 2.156862e+11 7.355497e+10 3.191174e-05 -9.061389e+03 2.276396e+04 1.851436e-11
    Deimos 1.480000e+15 2.156706e+11 7.355453e+10 3.191171e-05 -8.557668e+03 2.182889e+04 1.851667e-11
        Io 8.930000e+22 7.776646e+11 4.021139e+10 6.182892e-07 1.503654e+04 2.257833e+04 3.923858e-13
    Europa 4.800000e+22 7.780989e+11 4.047774e+10 6.182861e-07 7.256372e+02 2.699397e+04 3.920283e-13
  Ganymede 1.480000e+23 7.776718e+11 4.158627e+10 6.182037e-07 -1.132495e+04 1.537944e+04 3.923453e-13
  Callisto 1.080000e+23 7.755776e+11 4.062644e+10 6.182721e-07 -1.073424e+03 4.802699e+03 3.940653e-13
     Titan 1.345000e+23 1.433887e+12 3.022363e+10 9.493235e-08 -1.022370e+03 1.523576e+04 6.075140e-14
      Rhea 2.310000e+21 1.432788e+12 3.055976e+10 9.493376e-08 -8.458468e+03 1.121967e+04 6.082361e-14
   Iapetus 1.810000e+21 1.436222e+12 3.024878e+10 9.492431e-08 -3.897217e+02 1.295335e+04 6.061980e-14
     Dione 1.100000e+21 1.433080e+12 3.015895e+10 9.493558e-08 -2.391844e+03 1.881632e+04 6.080694e-14
    Tethys 6.170000e+20 1.432554e+12 3.032413e+10 9.493538e-08 -9.908569e+03 5.579917e+03 6.083725e-14
 Enceladus 1.080000e+20 1.432477e+12 3.004992e+10 9.493585e-08 -3.257981e+03 -3.927805e+03 6.084718e-14
     Mimas 3.750000e+19 1.432807e+12 3.015676e+10 9.493577e-08 -9.378343e+03 2.295170e+04 6.081822e-14
   Miranda 6.590000e+19 2.876869e+12 2.098145e+10 1.144260e-08 5.884559e+03 4.149572e+03 7.364460e-15
     Ariel 1.350000e+21 2.876806e+12 2.093352e+10 1.144261e-08 4.146494e+03 3.764554e+03 7.364688e-15
   Umbriel 1.170000e+21 2.876790e+12 2.134055e+10 1.144254e-08 -4.107057e+03 4.760802e+03 7.364673e-15
   Titania 3.420000e+21 2.877207e+12 2.077883e+10 1.144273e-08 2.730520e+03 9.222067e+03 7.363153e-15
    Oberon 3.000000e+21 2.877181e+12 2.057442e+10 1.144295e-08 2.778935e+03 8.135460e+03 7.363394e-15
    Triton 2.140000e+22 4.502856e+12 1.651644e+10 2.958255e-09 4.173595e+03 3.963744e+03 1.906608e-15
Asteroid_1 9.550021e+17 -4.256879e+10 2.311117e+10 -8.405715e+08 -2.514543e+04 -4.589356e+04 1.956965e+02

# Step 862, Time: 3.103200e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.333396e+06 9.845959e+04 8.246166e-04 8.415962e-01 8.917530e-02 -9.291724e-11
   Mercury 3.301000e+23 -4.880307e+10 3.096006e+10 -1.907749e-02 -2.578727e+04 -4.043208e+04 -4.515831e-08
     Venus 4.867000e+24 5.785580e+10 9.134652e+10 4.776168e-04 -2.960579e+04 1.874822e+04 1.909124e-10
     Earth 5.972000e+24 1.218748e+11 8.674323e+10 1.406555e-04 -1.725628e+04 2.426582e+04 7.200487e-11
      Mars 6.417000e+23 2.156624e+11 7.362167e+10 3.197848e-05 -7.798074e+03 2.283695e+04 1.853601e-11
   Jupiter 1.898000e+27 7.774416e+11 4.058936e+10 6.196975e-07 -6.799964e+02 1.305225e+04 3.930453e-13
    Saturn 5.683000e+26 1.432690e+12 3.007163e+10 9.515513e-08 -2.001879e+02 9.676671e+03 6.090451e-14
    Uranus 8.681000e+25 2.876923e+12 2.112632e+10 1.146913e-08 -5.004289e+01 6.799821e+03 7.373049e-15
   Neptune 1.024000e+26 4.502970e+12 1.686768e+10 2.965110e-09 -2.070655e+01 5.429511e+03 1.908793e-15
      Moon 7.342000e+22 1.220857e+11 8.706631e+10 1.405638e-04 -1.810442e+04 2.483724e+04 7.172575e-11
    Phobos 1.070000e+16 2.156542e+11 7.363484e+10 3.197847e-05 -8.912162e+03 2.218619e+04 1.853652e-11
    Deimos 1.480000e+15 2.156405e+11 7.363257e+10 3.197845e-05 -8.369124e+03 2.167641e+04 1.853857e-11
        Io 8.930000e+22 7.777130e+11 4.030131e+10 6.197033e-07 1.343716e+04 2.497745e+04 3.928225e-13
    Europa 4.800000e+22 7.780978e+11 4.057529e+10 6.196991e-07 -3.233796e+02 2.709736e+04 3.925067e-13
  Ganymede 1.480000e+23 7.776307e+11 4.164023e+10 6.196180e-07 -1.141089e+04 1.498907e+04 3.928595e-13
  Callisto 1.080000e+23 7.755742e+11 4.064371e+10 6.196925e-07 -9.436977e+02 4.796781e+03 3.945551e-13
     Titan 1.345000e+23 1.433883e+12 3.027843e+10 9.515132e-08 -1.114558e+03 1.522140e+04 6.082537e-14
      Rhea 2.310000e+21 1.432757e+12 3.059844e+10 9.515299e-08 -8.546852e+03 1.074516e+04 6.089940e-14
   Iapetus 1.810000e+21 1.436220e+12 3.029541e+10 9.514281e-08 -4.008539e+02 1.295269e+04 6.069317e-14
     Dione 1.100000e+21 1.433069e+12 3.022581e+10 9.515476e-08 -3.172870e+03 1.857163e+04 6.088134e-14
    Tethys 6.170000e+20 1.432521e+12 3.033983e+10 9.515467e-08 -9.330112e+03 4.360230e+03 6.091325e-14
 Enceladus 1.080000e+20 1.432476e+12 3.003512e+10 9.515517e-08 -2.779516e+02 -4.111097e+03 6.092141e-14
     Mimas 3.750000e+19 1.432761e+12 3.022670e+10 9.515499e-08 -1.278686e+04 1.942750e+04 6.089520e-14
   Miranda 6.590000e+19 2.876892e+12 2.100034e+10 1.146914e-08 6.373152e+03 5.246554e+03 7.373182e-15
     Ariel 1.350000e+21 2.876822e+12 2.094854e+10 1.146916e-08 4.429791e+03 4.171521e+03 7.373437e-15
   Umbriel 1.170000e+21 2.876776e+12 2.135681e+10 1.146908e-08 -3.971173e+03 4.516718e+03 7.373532e-15
   Titania 3.420000e+21 2.877217e+12 2.081233e+10 1.146927e-08 2.656043e+03 9.306556e+03 7.371918e-15
    Oberon 3.000000e+21 2.877191e+12 2.060390e+10 1.146949e-08 2.752294e+03 8.189839e+03 7.372159e-15
    Triton 2.140000e+22 4.502871e+12 1.653139e+10 2.965127e-09 4.238613e+03 4.152842e+03 1.908863e-15
Asteroid_1 9.550021e+17 -4.265867e+10 2.294561e+10 -8.398543e+08 -2.496651e+04 -4.599069e+04 1.992295e+02

# Step 863, Time: 3.106800e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.336429e+06 9.878126e+04 8.242760e-04 8.425072e-01 8.935178e-02 -9.461208e-11
   Mercury 3.301000e+23 -4.889547e+10 3.081423e+10 -1.924055e-02 -2.566646e+04 -4.050872e+04 -4.529424e-08
     Venus 4.867000e+24 5.774914e+10 9.141389e+10 4.783042e-04 -2.962766e+04 1.871369e+04 1.909364e-10
     Earth 5.972000e+24 1.218126e+11 8.683054e+10 1.409149e-04 -1.727362e+04 2.425354e+04 7.206742e-11
      Mars 6.417000e+23 2.156343e+11 7.370387e+10 3.204529e-05 -7.806782e+03 2.283398e+04 1.855746e-11
   Jupiter 1.898000e+27 7.774392e+11 4.063634e+10 6.211142e-07 -6.806648e+02 1.305214e+04 3.935308e-13
    Saturn 5.683000e+26 1.432689e+12 3.010647e+10 9.537465e-08 -2.003993e+02 9.676673e+03 6.097841e-14
    Uranus 8.681000e+25 2.876923e+12 2.115080e+10 1.149571e-08 -5.010288e+01 6.799811e+03 7.381854e-15
   Neptune 1.024000e+26 4.502970e+12 1.688722e+10 2.971990e-09 -2.074197e+01 5.429471e+03 1.911057e-15
      Moon 7.342000e+22 1.220204e+11 8.715565e+10 1.408223e-04 -1.812699e+04 2.481682e+04 7.179012e-11
    Phobos 1.070000e+16 2.156233e+11 7.371275e+10 3.204528e-05 -8.581556e+03 2.164318e+04 1.855868e-11
    Deimos 1.480000e+15 2.156112e+11 7.371018e+10 3.204526e-05 -8.147838e+03 2.155922e+04 1.856041e-11
        Io 8.930000e+22 7.777542e+11 4.039886e+10 6.211191e-07 1.143965e+04 2.709698e+04 3.932643e-13
    Europa 4.800000e+22 7.780928e+11 4.067292e+10 6.211139e-07 -1.382871e+03 2.711999e+04 3.929883e-13
  Ganymede 1.480000e+23 7.775894e+11 4.169277e+10 6.210342e-07 -1.148253e+04 1.459533e+04 3.933742e-13
  Callisto 1.080000e+23 7.755712e+11 4.066096e+10 6.211147e-07 -8.138737e+02 4.792941e+03 3.950445e-13
     Titan 1.345000e+23 1.433879e+12 3.033317e+10 9.537056e-08 -1.206494e+03 1.520551e+04 6.089937e-14
      Rhea 2.310000e+21 1.432726e+12 3.063539e+10 9.537250e-08 -8.608265e+03 1.026487e+04 6.097523e-14
   Iapetus 1.810000e+21 1.436219e+12 3.034204e+10 9.536157e-08 -4.119837e+02 1.295200e+04 6.076655e-14
     Dione 1.100000e+21 1.433055e+12 3.029156e+10 9.537420e-08 -3.928249e+03 1.826451e+04 6.095592e-14
    Tethys 6.170000e+20 1.432490e+12 3.035139e+10 9.537423e-08 -8.605800e+03 3.211737e+03 6.098915e-14
 Enceladus 1.080000e+20 1.432486e+12 3.002208e+10 9.537475e-08 2.584931e+03 -3.622022e+03 6.099483e-14
     Mimas 3.750000e+19 1.432708e+12 3.028124e+10 9.537449e-08 -1.473753e+04 1.514995e+04 6.097293e-14
   Miranda 6.590000e+19 2.876916e+12 2.102357e+10 1.149572e-08 6.665247e+03 6.453183e+03 7.381895e-15
     Ariel 1.350000e+21 2.876839e+12 2.096512e+10 1.149573e-08 4.676245e+03 4.605151e+03 7.382182e-15
   Umbriel 1.170000e+21 2.876762e+12 2.137222e+10 1.149566e-08 -3.821145e+03 4.281493e+03 7.382390e-15
   Titania 3.420000e+21 2.877226e+12 2.084613e+10 1.149584e-08 2.578948e+03 9.388758e+03 7.380683e-15
    Oberon 3.000000e+21 2.877201e+12 2.063358e+10 1.149606e-08 2.724620e+03 8.243690e+03 7.380925e-15
    Triton 2.140000e+22 4.502887e+12 1.654703e+10 2.972007e-09 4.295023e+03 4.345014e+03 1.911117e-15
Asteroid_1 9.550021e+17 -4.274790e+10 2.277969e+10 -8.391244e+08 -2.478721e+04 -4.608713e+04 2.027594e+02

# Step 864, Time: 3.110400e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.339465e+06 9.910356e+04 8.239293e-04 8.434180e-01 8.952835e-02 -9.630540e-11
   Mercury 3.301000e+23 -4.898743e+10 3.066812e+10 -1.940409e-02 -2.554542e+04 -4.058499e+04 -4.542863e-08
     Venus 4.867000e+24 5.764240e+10 9.148114e+10 4.789917e-04 -2.964949e+04 1.867913e+04 1.909603e-10
     Earth 5.972000e+24 1.217503e+11 8.691781e+10 1.411746e-04 -1.729094e+04 2.424124e+04 7.212999e-11
      Mars 6.417000e+23 2.156062e+11 7.378606e+10 3.211218e-05 -7.815489e+03 2.283100e+04 1.857891e-11
   Jupiter 1.898000e+27 7.774367e+11 4.068333e+10 6.225326e-07 -6.813180e+02 1.305205e+04 3.940164e-13
    Saturn 5.683000e+26 1.432689e+12 3.014130e+10 9.559444e-08 -2.006113e+02 9.676677e+03 6.105231e-14
    Uranus 8.681000e+25 2.876922e+12 2.117528e+10 1.152231e-08 -5.016212e+01 6.799801e+03 7.390660e-15
   Neptune 1.024000e+26 4.502970e+12 1.690677e+10 2.978878e-09 -2.077555e+01 5.429430e+03 1.913322e-15
      Moon 7.342000e+22 1.219551e+11 8.724491e+10 1.410810e-04 -1.814948e+04 2.479635e+04 7.185453e-11
    Phobos 1.070000e+16 2.155945e+11 7.378893e+10 3.211217e-05 -7.992558e+03 2.116044e+04 1.858085e-11
    Deimos 1.480000e+15 2.155827e+11 7.378753e+10 3.211216e-05 -7.898650e+03 2.148603e+04 1.858216e-11
        Io 8.930000e+22 7.777869e+11 4.050276e+10 6.225364e-07 9.098990e+03 2.886112e+04 3.937129e-13
    Europa 4.800000e+22 7.780840e+11 4.077034e+10 6.225304e-07 -2.446320e+03 2.706045e+04 3.934731e-13
  Ganymede 1.480000e+23 7.775479e+11 4.174389e+10 6.224522e-07 -1.153970e+04 1.419873e+04 3.938894e-13
  Callisto 1.080000e+23 7.755688e+11 4.067821e+10 6.225386e-07 -6.839850e+02 4.791180e+03 3.955337e-13
     Titan 1.345000e+23 1.433874e+12 3.038785e+10 9.559006e-08 -1.298153e+03 1.518808e+04 6.097340e-14
      Rhea 2.310000e+21 1.432695e+12 3.067060e+10 9.559229e-08 -8.642247e+03 9.780306e+03 6.105109e-14
   Iapetus 1.810000e+21 1.436217e+12 3.038866e+10 9.558059e-08 -4.231112e+02 1.295127e+04 6.083994e-14
     Dione 1.100000e+21 1.433038e+12 3.035599e+10 9.559391e-08 -4.653688e+03 1.789743e+04 6.103066e-14
    Tethys 6.170000e+20 1.432462e+12 3.035913e+10 9.559406e-08 -7.741781e+03 2.150468e+03 6.106492e-14
 Enceladus 1.080000e+20 1.432504e+12 3.001292e+10 9.559459e-08 5.179705e+03 -2.547022e+03 6.106752e-14
     Mimas 3.750000e+19 1.432653e+12 3.031995e+10 9.559427e-08 -1.520002e+04 1.075260e+04 6.105083e-14
   Miranda 6.590000e+19 2.876940e+12 2.105143e+10 1.152232e-08 6.729034e+03 7.737056e+03 7.390603e-15
     Ariel 1.350000e+21 2.876856e+12 2.098335e+10 1.152234e-08 4.883257e+03 5.062605e+03 7.390924e-15
   Umbriel 1.170000e+21 2.876749e+12 2.138682e+10 1.152227e-08 -3.657528e+03 4.055884e+03 7.391246e-15
   Titania 3.420000e+21 2.877235e+12 2.088022e+10 1.152244e-08 2.499305e+03 9.468590e+03 7.389451e-15
    Oberon 3.000000e+21 2.877210e+12 2.066345e+10 1.152266e-08 2.695922e+03 8.296993e+03 7.389691e-15
    Triton 2.140000e+22 4.502902e+12 1.656337e+10 2.978895e-09 4.342663e+03 4.539860e+03 1.913372e-15
Asteroid_1 9.550021e+17 -4.283649e+10 2.261344e+10 -8.383817e+08 -2.460754e+04 -4.618287e+04 2.062862e+02

# Step 865, Time: 3.114000e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.342505e+06 9.942650e+04 8.235765e-04 8.443287e-01 8.970500e-02 -9.799719e-11
   Mercury 3.301000e+23 -4.907896e+10 3.052174e+10 -1.956811e-02 -2.542415e+04 -4.066091e+04 -4.556149e-08
     Venus 4.867000e+24 5.753558e+10 9.154826e+10 4.796792e-04 -2.967128e+04 1.864454e+04 1.909843e-10
     Earth 5.972000e+24 1.216880e+11 8.700503e+10 1.414345e-04 -1.730826e+04 2.422893e+04 7.219257e-11
      Mars 6.417000e+23 2.155780e+11 7.386825e+10 3.217914e-05 -7.824195e+03 2.282802e+04 1.860037e-11
   Jupiter 1.898000e+27 7.774343e+11 4.073032e+10 6.239528e-07 -6.819597e+02 1.305198e+04 3.945020e-13
    Saturn 5.683000e+26 1.432688e+12 3.017614e+10 9.581449e-08 -2.008236e+02 9.676680e+03 6.112622e-14
    Uranus 8.681000e+25 2.876922e+12 2.119975e+10 1.154895e-08 -5.022056e+01 6.799790e+03 7.399466e-15
   Neptune 1.024000e+26 4.502970e+12 1.692632e+10 2.985774e-09 -2.080727e+01 5.429389e+03 1.915586e-15
      Moon 7.342000e+22 1.218897e+11 8.733411e+10 1.413399e-04 -1.817188e+04 2.477582e+04 7.191898e-11
    Phobos 1.070000e+16 2.155694e+11 7.386419e+10 3.217914e-05 -6.968846e+03 2.090467e+04 1.860285e-11
    Deimos 1.480000e+15 2.155553e+11 7.386481e+10 3.217913e-05 -7.629170e+03 2.146566e+04 1.860379e-11
        Io 8.930000e+22 7.778103e+11 4.061151e+10 6.239554e-07 6.487449e+03 3.020733e+04 3.941695e-13
    Europa 4.800000e+22 7.780713e+11 4.086724e+10 6.239486e-07 -3.506988e+03 2.691788e+04 3.939612e-13
  Ganymede 1.480000e+23 7.775062e+11 4.179356e+10 6.238720e-07 -1.158228e+04 1.379980e+04 3.944049e-13
  Callisto 1.080000e+23 7.755668e+11 4.069546e+10 6.239643e-07 -5.540651e+02 4.791500e+03 3.960225e-13
     Titan 1.345000e+23 1.433869e+12 3.044246e+10 9.580984e-08 -1.389508e+03 1.516914e+04 6.104746e-14
      Rhea 2.310000e+21 1.432664e+12 3.070406e+10 9.581235e-08 -8.648418e+03 9.293003e+03 6.112698e-14
   Iapetus 1.810000e+21 1.436216e+12 3.043528e+10 9.579988e-08 -4.342361e+02 1.295050e+04 6.091334e-14
     Dione 1.100000e+21 1.433019e+12 3.041889e+10 9.581389e-08 -5.345090e+03 1.747303e+04 6.110556e-14
    Tethys 6.170000e+20 1.432438e+12 3.036343e+10 9.581417e-08 -6.745612e+03 1.192646e+03 6.114053e-14
 Enceladus 1.080000e+20 1.432531e+12 3.000931e+10 9.581469e-08 7.399961e+03 -1.000413e+03 6.113962e-14
     Mimas 3.750000e+19 1.432601e+12 3.034413e+10 9.581434e-08 -1.439546e+04 6.717020e+03 6.112846e-14
   Miranda 6.590000e+19 2.876964e+12 2.108402e+10 1.154896e-08 6.536664e+03 9.054549e+03 7.399307e-15
     Ariel 1.350000e+21 2.876874e+12 2.100329e+10 1.154898e-08 5.048348e+03 5.540782e+03 7.399663e-15
   Umbriel 1.170000e+21 2.876736e+12 2.140065e+10 1.154891e-08 -3.480905e+03 3.840615e+03 7.400101e-15
   Titania 3.420000e+21 2.877244e+12 2.091458e+10 1.154908e-08 2.417187e+03 9.545970e+03 7.398220e-15
    Oberon 3.000000e+21 2.877220e+12 2.069351e+10 1.154930e-08 2.666212e+03 8.349729e+03 7.398459e-15
    Triton 2.140000e+22 4.502918e+12 1.658043e+10 2.985792e-09 4.381391e+03 4.736970e+03 1.915626e-15
Asteroid_1 9.550021e+17 -4.292443e+10 2.244684e+10 -8.376264e+08 -2.442751e+04 -4.627791e+04 2.098097e+02

# Step 866, Time: 3.117600e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.345548e+06 9.975008e+04 8.232176e-04 8.452392e-01 8.988174e-02 -9.968743e-11
   Mercury 3.301000e+23 -4.917005e+10 3.037509e+10 -1.973261e-02 -2.530266e+04 -4.073646e+04 -4.569280e-08
     Venus 4.867000e+24 5.742869e+10 9.161525e+10 4.803668e-04 -2.969303e+04 1.860993e+04 1.910083e-10
     Earth 5.972000e+24 1.216257e+11 8.709221e+10 1.416946e-04 -1.732557e+04 2.421661e+04 7.225516e-11
      Mars 6.417000e+23 2.155498e+11 7.395042e+10 3.224618e-05 -7.832900e+03 2.282504e+04 1.862183e-11
   Jupiter 1.898000e+27 7.774318e+11 4.077731e+10 6.253748e-07 -6.825940e+02 1.305193e+04 3.949877e-13
    Saturn 5.683000e+26 1.432687e+12 3.021098e+10 9.603481e-08 -2.010363e+02 9.676684e+03 6.120015e-14
    Uranus 8.681000e+25 2.876922e+12 2.122423e+10 1.157562e-08 -5.027815e+01 6.799779e+03 7.408273e-15
   Neptune 1.024000e+26 4.502970e+12 1.694586e+10 2.992678e-09 -2.083711e+01 5.429347e+03 1.917851e-15
      Moon 7.342000e+22 1.218242e+11 8.742322e+10 1.415990e-04 -1.819419e+04 2.475522e+04 7.198346e-11
    Phobos 1.070000e+16 2.155498e+11 7.394204e+10 3.224618e-05 -5.440888e+03 2.162548e+04 1.862382e-11
    Deimos 1.480000e+15 2.155288e+11 7.394223e+10 3.224619e-05 -7.350417e+03 2.150607e+04 1.862529e-11
        Io 8.930000e+22 7.778236e+11 4.072343e+10 6.253761e-07 3.690362e+03 3.109096e+04 3.946350e-13
    Europa 4.800000e+22 7.780549e+11 4.096333e+10 6.253686e-07 -4.557970e+03 2.669207e+04 3.944526e-13
  Ganymede 1.480000e+23 7.774644e+11 4.184180e+10 6.252938e-07 -1.161016e+04 1.339908e+04 3.949207e-13
  Callisto 1.080000e+23 7.755653e+11 4.071272e+10 6.253917e-07 -4.241477e+02 4.793902e+03 3.965111e-13
